Parameters: 
delta_t : 0.000000 
equillibrium_threshold : 0.000010 
max_cycles : 1000000.000000 
log_frequency : 100000.000000 
sample_frequency : 10.000000 
urea_min : 0.000000 
urea_max : 8.000000 
urea_steps : 4.000000 
Run Time : 4.391279 

DATA START
t                       |D                       |I                       |N                       |
1.1533999999999999e-02  |5.4076794906872123e-07  |2.2778228949687090e-01  |9.9977221716974077e+02  |
1.1535000000000000e-02  |5.4037504884756971e-07  |2.2761681301395706e-01  |9.9977238264661639e+02  |
1.1535999999999999e-02  |5.3998243534899244e-07  |2.2745145728903884e-01  |9.9977254800273386e+02  |
1.1536999999999999e-02  |5.3959010836375089e-07  |2.2728622223399189e-01  |9.9977271323818127e+02  |
1.1538000000000000e-02  |5.3919806768275921e-07  |2.2712110776075622e-01  |9.9977287835304651e+02  |
1.1538999999999999e-02  |5.3880631309708455e-07  |2.2695611378133623e-01  |9.9977304334741757e+02  |
1.1540000000000000e-02  |5.3841484439794609e-07  |2.2679124020780045e-01  |9.9977320822138267e+02  |
1.1540999999999999e-02  |5.3802366137671551e-07  |2.2662648695228152e-01  |9.9977337297502936e+02  |
1.1542000000000000e-02  |5.3763276382491670e-07  |2.2646185392697621e-01  |9.9977353760844551e+02  |
1.1542999999999999e-02  |5.3724215153422572e-07  |2.2629734104414551e-01  |9.9977370212171888e+02  |
1.1543999999999999e-02  |5.3685182429647058e-07  |2.2613294821611429e-01  |9.9977386651493725e+02  |
1.1545000000000000e-02  |5.3646178190363108e-07  |2.2596867535527143e-01  |9.9977403078818804e+02  |
1.1545999999999999e-02  |5.3607202414783943e-07  |2.2580452237406981e-01  |9.9977419494155902e+02  |
1.1547000000000000e-02  |5.3568255082137868e-07  |2.2564048918502608e-01  |9.9977435897513760e+02  |
1.1547999999999999e-02  |5.3529336171668415e-07  |2.2547657570072091e-01  |9.9977452288901111e+02  |
1.1549000000000000e-02  |5.3490445662634224e-07  |2.2531278183379852e-01  |9.9977468668326696e+02  |
1.1550000000000000e-02  |5.3451583534309088e-07  |2.2514910749696709e-01  |9.9977485035799236e+02  |
1.1550999999999999e-02  |5.3412749765981919e-07  |2.2498555260299841e-01  |9.9977501391327473e+02  |
1.1552000000000000e-02  |5.3373944336956747e-07  |2.2482211706472799e-01  |9.9977517734920104e+02  |
1.1552999999999999e-02  |5.3335167226552712e-07  |2.2465880079505487e-01  |9.9977534066585849e+02  |
1.1554000000000000e-02  |5.3296418414104021e-07  |2.2449560370694174e-01  |9.9977550386333405e+02  |
1.1554999999999999e-02  |5.3257697878960011e-07  |2.2433252571341469e-01  |9.9977566694171503e+02  |
1.1556000000000000e-02  |5.3219005600485021e-07  |2.2416956672756339e-01  |9.9977582990108795e+02  |
1.1557000000000000e-02  |5.3180341558058511e-07  |2.2400672666254084e-01  |9.9977599274153977e+02  |
1.1557999999999999e-02  |5.3141705731074965e-07  |2.2384400543156349e-01  |9.9977615546315712e+02  |
1.1559000000000000e-02  |5.3103098098943879e-07  |2.2368140294791108e-01  |9.9977631806602676e+02  |
1.1559999999999999e-02  |5.3064518641089808e-07  |2.2351891912492666e-01  |9.9977648055023553e+02  |
1.1561000000000000e-02  |5.3025967336952306e-07  |2.2335655387601652e-01  |9.9977664291586973e+02  |
1.1561999999999999e-02  |5.2987444165985967e-07  |2.2319430711465010e-01  |9.9977680516301632e+02  |
1.1562999999999999e-02  |5.2948949107660340e-07  |2.2303217875436007e-01  |9.9977696729176159e+02  |
1.1564000000000000e-02  |5.2910482141459929e-07  |2.2287016870874210e-01  |9.9977712930219195e+02  |
1.1564999999999999e-02  |5.2872043246884281e-07  |2.2270827689145495e-01  |9.9977729119439368e+02  |
1.1566000000000000e-02  |5.2833632403447851e-07  |2.2254650321622046e-01  |9.9977745296845285e+02  |
1.1566999999999999e-02  |5.2795249590680077e-07  |2.2238484759682334e-01  |9.9977761462445608e+02  |
1.1568000000000000e-02  |5.2756894788125302e-07  |2.2222330994711118e-01  |9.9977777616248943e+02  |
1.1568999999999999e-02  |5.2718567975342812e-07  |2.2206189018099465e-01  |9.9977793758263897e+02  |
1.1569999999999999e-02  |5.2680269131906831e-07  |2.2190058821244701e-01  |9.9977809888499064e+02  |
1.1571000000000000e-02  |5.2641998237406458e-07  |2.2173940395550445e-01  |9.9977826006963039e+02  |
1.1571999999999999e-02  |5.2603755271445702e-07  |2.2157833732426579e-01  |9.9977842113664417e+02  |
1.1573000000000000e-02  |5.2565540213643457e-07  |2.2141738823289261e-01  |9.9977858208611769e+02  |
1.1573999999999999e-02  |5.2527353043633461e-07  |2.2125655659560911e-01  |9.9977874291813657e+02  |
1.1575000000000000e-02  |5.2489193741064340e-07  |2.2109584232670201e-01  |9.9977890363278721e+02  |
1.1575999999999999e-02  |5.2451062285599594e-07  |2.2093524534052073e-01  |9.9977906423015463e+02  |
1.1576999999999999e-02  |5.2412958656917539e-07  |2.2077476555147707e-01  |9.9977922471032480e+02  |
1.1578000000000000e-02  |5.2374882834711320e-07  |2.2061440287404541e-01  |9.9977938507338297e+02  |
1.1578999999999999e-02  |5.2336834798688899e-07  |2.2045415722276240e-01  |9.9977954531941475e+02  |
1.1580000000000000e-02  |5.2298814528573057e-07  |2.2029402851222712e-01  |9.9977970544850552e+02  |
1.1580999999999999e-02  |5.2260822004101370e-07  |2.2013401665710100e-01  |9.9977986546074044e+02  |
1.1582000000000000e-02  |5.2222857205026182e-07  |2.1997412157210769e-01  |9.9978002535620510e+02  |
1.1583000000000000e-02  |5.2184920111114638e-07  |2.1981434317203316e-01  |9.9978018513498444e+02  |
1.1583999999999999e-02  |5.2147010702148646e-07  |2.1965468137172550e-01  |9.9978034479716371e+02  |
1.1585000000000000e-02  |5.2109128957924860e-07  |2.1949513608609494e-01  |9.9978050434282807e+02  |
1.1585999999999999e-02  |5.2071274858254651e-07  |2.1933570723011375e-01  |9.9978066377206267e+02  |
1.1587000000000000e-02  |5.2033448382964173e-07  |2.1917639471881636e-01  |9.9978082308495220e+02  |
1.1587999999999999e-02  |5.1995649511894264e-07  |2.1901719846729920e-01  |9.9978098228158183e+02  |
1.1589000000000000e-02  |5.1957878224900511e-07  |2.1885811839072061e-01  |9.9978114136203624e+02  |
1.1590000000000000e-02  |5.1920134501853186e-07  |2.1869915440430085e-01  |9.9978130032640001e+02  |
1.1590999999999999e-02  |5.1882418322637227e-07  |2.1854030642332201e-01  |9.9978145917475820e+02  |
1.1592000000000000e-02  |5.1844729667152235e-07  |2.1838157436312808e-01  |9.9978161790719525e+02  |
1.1592999999999999e-02  |5.1807068515312569e-07  |2.1822295813912479e-01  |9.9978177652379588e+02  |
1.1594000000000000e-02  |5.1769434847047150e-07  |2.1806445766677957e-01  |9.9978193502464467e+02  |
1.1594999999999999e-02  |5.1731828642299592e-07  |2.1790607286162164e-01  |9.9978209340982585e+02  |
1.1595999999999999e-02  |5.1694249881028165e-07  |2.1774780363924170e-01  |9.9978225167942389e+02  |
1.1597000000000000e-02  |5.1656698543205715e-07  |2.1758964991529228e-01  |9.9978240983352316e+02  |
1.1597999999999999e-02  |5.1619174608819736e-07  |2.1743161160548724e-01  |9.9978256787220823e+02  |
1.1599000000000000e-02  |5.1581678057872307e-07  |2.1727368862560206e-01  |9.9978272579556290e+02  |
1.1599999999999999e-02  |5.1544208870380112e-07  |2.1711588089147363e-01  |9.9978288360367151e+02  |
1.1601000000000000e-02  |5.1506767026374423e-07  |2.1695818831900035e-01  |9.9978304129661842e+02  |
1.1601999999999999e-02  |5.1469352505901071e-07  |2.1680061082414193e-01  |9.9978319887448743e+02  |
1.1602999999999999e-02  |5.1431965289020465e-07  |2.1664314832291937e-01  |9.9978335633736253e+02  |
1.1604000000000000e-02  |5.1394605355807533e-07  |2.1648580073141507e-01  |9.9978351368532776e+02  |
1.1604999999999999e-02  |5.1357272686351790e-07  |2.1632856796577254e-01  |9.9978367091846667e+02  |
1.1606000000000000e-02  |5.1319967260757238e-07  |2.1617144994219659e-01  |9.9978382803686338e+02  |
1.1606999999999999e-02  |5.1282689059142415e-07  |2.1601444657695307e-01  |9.9978398504060146e+02  |
1.1608000000000000e-02  |5.1245438061640395e-07  |2.1585755778636906e-01  |9.9978414192976459e+02  |
1.1609000000000000e-02  |5.1208214248398717e-07  |2.1570078348683258e-01  |9.9978429870443631e+02  |
1.1609999999999999e-02  |5.1171017599579403e-07  |2.1554412359479283e-01  |9.9978445536470031e+02  |
1.1611000000000000e-02  |5.1133848095358960e-07  |2.1538757802675984e-01  |9.9978461191064002e+02  |
1.1611999999999999e-02  |5.1096705715928390e-07  |2.1523114669930454e-01  |9.9978476834233891e+02  |
1.1613000000000000e-02  |5.1059590441493095e-07  |2.1507482952905885e-01  |9.9978492465988029e+02  |
1.1613999999999999e-02  |5.1022502252272969e-07  |2.1491862643271550e-01  |9.9978508086334750e+02  |
1.1615000000000000e-02  |5.0985441128502351e-07  |2.1476253732702799e-01  |9.9978523695282399e+02  |
1.1616000000000000e-02  |5.0948407050429925e-07  |2.1460656212881060e-01  |9.9978539292839241e+02  |
1.1616999999999999e-02  |5.0911399998318893e-07  |2.1445070075493824e-01  |9.9978554879013632e+02  |
1.1618000000000000e-02  |5.0874419952446800e-07  |2.1429495312234662e-01  |9.9978570453813859e+02  |
1.1618999999999999e-02  |5.0837466893105585e-07  |2.1413931914803194e-01  |9.9978586017248267e+02  |
1.1620000000000000e-02  |5.0800540800601560e-07  |2.1398379874905107e-01  |9.9978601569325076e+02  |
1.1620999999999999e-02  |5.0763641655255441e-07  |2.1382839184252134e-01  |9.9978617110052630e+02  |
1.1621999999999999e-02  |5.0726769437402298e-07  |2.1367309834562057e-01  |9.9978632639439195e+02  |
1.1623000000000000e-02  |5.0689924127391517e-07  |2.1351791817558705e-01  |9.9978648157493046e+02  |
1.1623999999999999e-02  |5.0653105705586875e-07  |2.1336285124971938e-01  |9.9978663664222449e+02  |
1.1625000000000000e-02  |5.0616314152366461e-07  |2.1320789748537666e-01  |9.9978679159635669e+02  |
1.1625999999999999e-02  |5.0579549448122668e-07  |2.1305305679997819e-01  |9.9978694643740971e+02  |
1.1627000000000000e-02  |5.0542811573262186e-07  |2.1289832911100354e-01  |9.9978710116546620e+02  |
1.1627999999999999e-02  |5.0506100508206038e-07  |2.1274371433599257e-01  |9.9978725578060835e+02  |
1.1628999999999999e-02  |5.0469416233389553e-07  |2.1258921239254525e-01  |9.9978741028291870e+02  |
1.1630000000000000e-02  |5.0432758729262257e-07  |2.1243482319832172e-01  |9.9978756467247956e+02  |
1.1630999999999999e-02  |5.0396127976288001e-07  |2.1228054667104213e-01  |9.9978771894937324e+02  |
1.1632000000000000e-02  |5.0359523954944902e-07  |2.1212638272848680e-01  |9.9978787311368194e+02  |
1.1632999999999999e-02  |5.0322946645725290e-07  |2.1197233128849596e-01  |9.9978802716548785e+02  |
1.1634000000000000e-02  |5.0286396029135764e-07  |2.1181839226896981e-01  |9.9978818110487293e+02  |
1.1635000000000000e-02  |5.0249872085697126e-07  |2.1166456558786850e-01  |9.9978833493191928e+02  |
1.1635999999999999e-02  |5.0213374795944390e-07  |2.1151085116321203e-01  |9.9978848864670897e+02  |
1.1637000000000000e-02  |5.0176904140426758e-07  |2.1135724891308019e-01  |9.9978864224932386e+02  |
1.1637999999999999e-02  |5.0140460099707662e-07  |2.1120375875561259e-01  |9.9978879573984580e+02  |
1.1639000000000000e-02  |5.0104042654364740e-07  |2.1105038060900860e-01  |9.9978894911835664e+02  |
1.1639999999999999e-02  |5.0067651784989748e-07  |2.1089711439152720e-01  |9.9978910238493813e+02  |
1.1641000000000000e-02  |5.0031287472188617e-07  |2.1074396002148713e-01  |9.9978925553967179e+02  |
1.1642000000000000e-02  |4.9994949696581455e-07  |2.1059091741726663e-01  |9.9978940858263945e+02  |
1.1642999999999999e-02  |4.9958638438802516e-07  |2.1043798649730358e-01  |9.9978956151392254e+02  |
1.1644000000000000e-02  |4.9922353679500147e-07  |2.1028516718009543e-01  |9.9978971433360266e+02  |
1.1644999999999999e-02  |4.9886095399336829e-07  |2.1013245938419894e-01  |9.9978986704176123e+02  |
1.1646000000000000e-02  |4.9849863578989178e-07  |2.0997986302823041e-01  |9.9979001963847963e+02  |
1.1646999999999999e-02  |4.9813658199147914e-07  |2.0982737803086551e-01  |9.9979017212383906e+02  |
1.1647999999999999e-02  |4.9777479240517806e-07  |2.0967500431083938e-01  |9.9979032449792078e+02  |
1.1649000000000000e-02  |4.9741326683817716e-07  |2.0952274178694624e-01  |9.9979047676080620e+02  |
1.1649999999999999e-02  |4.9705200509780630e-07  |2.0937059037803968e-01  |9.9979062891257649e+02  |
1.1651000000000000e-02  |4.9669100699153542e-07  |2.0921855000303255e-01  |9.9979078095331238e+02  |
1.1651999999999999e-02  |4.9633027232697518e-07  |2.0906662058089687e-01  |9.9979093288309525e+02  |
1.1653000000000000e-02  |4.9596980091187642e-07  |2.0891480203066368e-01  |9.9979108470200617e+02  |
1.1653999999999999e-02  |4.9560959255413036e-07  |2.0876309427142323e-01  |9.9979123641012563e+02  |
1.1654999999999999e-02  |4.9524964706176875e-07  |2.0861149722232480e-01  |9.9979138800753469e+02  |
1.1656000000000000e-02  |4.9488996424296275e-07  |2.0846001080257662e-01  |9.9979153949431418e+02  |
1.1656999999999999e-02  |4.9453054390602417e-07  |2.0830863493144577e-01  |9.9979169087054470e+02  |
1.1658000000000000e-02  |4.9417138585940432e-07  |2.0815736952825858e-01  |9.9979184213630708e+02  |
1.1658999999999999e-02  |4.9381248991169441e-07  |2.0800621451239990e-01  |9.9979199329168182e+02  |
1.1660000000000000e-02  |4.9345385587162551e-07  |2.0785516980331356e-01  |9.9979214433674952e+02  |
1.1660999999999999e-02  |4.9309548354806792e-07  |2.0770423532050220e-01  |9.9979229527159055e+02  |
1.1661999999999999e-02  |4.9273737275003158e-07  |2.0755341098352717e-01  |9.9979244609628563e+02  |
1.1663000000000000e-02  |4.9237952328666590e-07  |2.0740269671200859e-01  |9.9979259681091492e+02  |
1.1663999999999999e-02  |4.9202193496725938e-07  |2.0725209242562509e-01  |9.9979274741555878e+02  |
1.1665000000000000e-02  |4.9166460760123990e-07  |2.0710159804411404e-01  |9.9979289791029748e+02  |
1.1665999999999999e-02  |4.9130754099817432e-07  |2.0695121348727138e-01  |9.9979304829521141e+02  |
1.1667000000000000e-02  |4.9095073496776844e-07  |2.0680093867495147e-01  |9.9979319857038058e+02  |
1.1668000000000000e-02  |4.9059418931986685e-07  |2.0665077352706726e-01  |9.9979334873588493e+02  |
1.1668999999999999e-02  |4.9023790386445328e-07  |2.0650071796359007e-01  |9.9979349879180472e+02  |
1.1670000000000000e-02  |4.8988187841164962e-07  |2.0635077190454967e-01  |9.9979364873821964e+02  |
1.1670999999999999e-02  |4.8952611277171647e-07  |2.0620093527003425e-01  |9.9979379857520996e+02  |
1.1672000000000000e-02  |4.8917060675505312e-07  |2.0605120798019022e-01  |9.9979394830285526e+02  |
1.1672999999999999e-02  |4.8881536017219704e-07  |2.0590158995522229e-01  |9.9979409792123533e+02  |
1.1673999999999999e-02  |4.8846037283382410e-07  |2.0575208111539336e-01  |9.9979424743043000e+02  |
1.1675000000000000e-02  |4.8810564455074831e-07  |2.0560268138102461e-01  |9.9979439683051908e+02  |
1.1675999999999999e-02  |4.8775117513392156e-07  |2.0545339067249538e-01  |9.9979454612158202e+02  |
1.1677000000000000e-02  |4.8739696439443369e-07  |2.0530420891024292e-01  |9.9979469530369852e+02  |
1.1677999999999999e-02  |4.8704301214351249e-07  |2.0515513601476276e-01  |9.9979484437694805e+02  |
1.1679000000000000e-02  |4.8668931819252375e-07  |2.0500617190660836e-01  |9.9979499334140996e+02  |
1.1679999999999999e-02  |4.8633588235297053e-07  |2.0485731650639113e-01  |9.9979514219716350e+02  |
1.1680999999999999e-02  |4.8598270443649389e-07  |2.0470856973478049e-01  |9.9979529094428835e+02  |
1.1682000000000000e-02  |4.8562978425487179e-07  |2.0455993151250368e-01  |9.9979543958286342e+02  |
1.1682999999999999e-02  |4.8527712162001991e-07  |2.0441140176034586e-01  |9.9979558811296818e+02  |
1.1684000000000000e-02  |4.8492471634399108e-07  |2.0426298039914992e-01  |9.9979573653468185e+02  |
1.1684999999999999e-02  |4.8457256823897542e-07  |2.0411466734981654e-01  |9.9979588484808335e+02  |
1.1686000000000000e-02  |4.8422067711729998e-07  |2.0396646253330411e-01  |9.9979603305325168e+02  |
1.1686999999999999e-02  |4.8386904279142859e-07  |2.0381836587062876e-01  |9.9979618115026597e+02  |
1.1687999999999999e-02  |4.8351766507396242e-07  |2.0367037728286427e-01  |9.9979632913920511e+02  |
1.1689000000000000e-02  |4.8316654377763899e-07  |2.0352249669114195e-01  |9.9979647702014779e+02  |
1.1689999999999999e-02  |4.8281567871533274e-07  |2.0337472401665060e-01  |9.9979662479317301e+02  |
1.1691000000000000e-02  |4.8246506970005427e-07  |2.0322705918063674e-01  |9.9979677245835967e+02  |
1.1691999999999999e-02  |4.8211471654495106e-07  |2.0307950210440423e-01  |9.9979692001578633e+02  |
1.1693000000000000e-02  |4.8176461906330679e-07  |2.0293205270931428e-01  |9.9979706746553165e+02  |
1.1694000000000000e-02  |4.8141477706854126e-07  |2.0278471091678565e-01  |9.9979721480767410e+02  |
1.1694999999999999e-02  |4.8106519037421066e-07  |2.0263747664829440e-01  |9.9979736204229221e+02  |
1.1696000000000000e-02  |4.8071585879400703e-07  |2.0249034982537381e-01  |9.9979750916946455e+02  |
1.1696999999999999e-02  |4.8036678214175857e-07  |2.0234333036961447e-01  |9.9979765618926956e+02  |
1.1698000000000000e-02  |4.8001796023142909e-07  |2.0219641820266421e-01  |9.9979780310178546e+02  |
1.1698999999999999e-02  |4.7966939287711858e-07  |2.0204961324622808e-01  |9.9979794990709047e+02  |
1.1700000000000000e-02  |4.7932107989306223e-07  |2.0190291542206820e-01  |9.9979809660526280e+02  |
1.1701000000000000e-02  |4.7897302109363098e-07  |2.0175632465200377e-01  |9.9979824319638089e+02  |
1.1701999999999999e-02  |4.7862521629333116e-07  |2.0160984085791106e-01  |9.9979838968052263e+02  |
1.1703000000000000e-02  |4.7827766530680509e-07  |2.0146346396172338e-01  |9.9979853605776646e+02  |
1.1703999999999999e-02  |4.7793036794882921e-07  |2.0131719388543109e-01  |9.9979868232819013e+02  |
1.1705000000000000e-02  |4.7758332403431591e-07  |2.0117103055108126e-01  |9.9979882849187140e+02  |
1.1705999999999999e-02  |4.7723653337831258e-07  |2.0102497388077800e-01  |9.9979897454888851e+02  |
1.1706999999999999e-02  |4.7688999579600129e-07  |2.0087902379668221e-01  |9.9979912049931920e+02  |
1.1708000000000000e-02  |4.7654371110269938e-07  |2.0073318022101164e-01  |9.9979926634324124e+02  |
1.1708999999999999e-02  |4.7619767911385863e-07  |2.0058744307604084e-01  |9.9979941208073205e+02  |
1.1710000000000000e-02  |4.7585189964506580e-07  |2.0044181228410099e-01  |9.9979955771186974e+02  |
1.1710999999999999e-02  |4.7550637251204182e-07  |2.0029628776757996e-01  |9.9979970323673160e+02  |
1.1712000000000000e-02  |4.7516109753064236e-07  |2.0015086944892219e-01  |9.9979984865539552e+02  |
1.1712999999999999e-02  |4.7481607451685750e-07  |2.0000555725062893e-01  |9.9979999396793880e+02  |
1.1713999999999999e-02  |4.7447130328681155e-07  |1.9986035109525788e-01  |9.9980013917443898e+02  |
1.1715000000000000e-02  |4.7412678365676298e-07  |1.9971525090542311e-01  |9.9980028427497325e+02  |
1.1715999999999999e-02  |4.7378251544310444e-07  |1.9957025660379540e-01  |9.9980042926961892e+02  |
1.1717000000000000e-02  |4.7343849846236229e-07  |1.9942536811310180e-01  |9.9980057415845374e+02  |
1.1717999999999999e-02  |4.7309473253119720e-07  |1.9928058535612578e-01  |9.9980071894155458e+02  |
